Date,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AMD,AES,AET,AMG,AFL,A,AKAM,ALB,ALXN,ALGN,AGN,ALL,GOOGL,GOOG,MO,AMZN,AAL,AEP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ANDV,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,ADM,ARNC,AJG,AIZ,T,ADP,AZO,AVB,AVY,BHGE,BLL,BK,BCR,BAX,BBT,BDX,BIIB,HRB,BWA,BXP,BSX,BHF,BMY,AVGO,CHRW,CA,CDNS,CPB,COF,CAH,CBOE,KMX,CCL,CAT,CBG,CBS,CELG,CNC
2004-07-30,58.728592000000006,13.329722,,19.161867,3.765922,17.366753,21.075882,12.49,8.334959,19.564581,45.692215,29.510849,15.144354000000002,14.93,12.594069,3.98,17.18,23.648323,33.679176,,,5.655455,38.919998,,17.702379,1042.911987,13.043141,,,11.350139,8.409199000000001,49.426323,7.381913000000001,12.224297,11.86,36.692371,21.898949,3.803766,40.696072,12.940706,2.070761,13.46169,11.675877,58.38538000000001,18.160919,19.446318,12.710747,23.985067,77.199997,35.760151,41.366348,27.170576,7.959352,23.09264,50.45504,12.33707,24.237019,37.481525,60.0,16.12718,10.668324,29.618473,38.259998,,13.525407,,16.950354,19.632931,13.47,17.75317,58.23883100000001,25.771715,,10.4,33.031734,25.870214,6.3133339999999984,,6.66625,9.75
2004-08-02,59.57716800000001,13.299235,,19.325247,3.791627,17.272089,20.970953,12.29,8.334959,19.648947,45.75193400000001,29.414068,15.284283,14.67,12.831227,3.9275,16.959999,23.16993,33.643414,,,5.679217,38.299999,,17.878778,1042.026367,12.898818,,,11.316545,8.425559,48.931015,7.459421000000002,11.971377,12.1925,36.61673,22.205402,3.819658,40.521141,13.013569,2.022098,13.533084,12.213128,58.40361,18.319248,19.741209,12.78599,23.853653,77.550003,36.589645,41.455124,27.109896000000006,8.040955,23.173008,50.308804,12.439642,24.625011,37.751358,58.34,16.238792,10.973523,29.842432,37.439999,,13.678967000000002,,17.144159,19.282894,13.05,17.857231,58.40686,25.754343,,10.215,32.889984000000005,25.732935,6.34,,6.555,9.49
2004-08-03,59.135082,13.268749,,19.200768,3.732504,16.857029,21.580542,11.6,8.343596,19.746996,45.194588,29.175842,14.74364,14.01,12.868032,3.855,16.26,25.299299,33.607643,,,5.6459480000000015,37.610001,,18.003956,1051.031128,12.637234,,,11.31445,8.316491000000001,48.965771,7.337288,11.832273,11.665,36.198509,22.147421,3.794492,41.01968400000001,13.256429999999998,2.003529,13.049193,12.114759,57.309914,18.196104,20.04406,12.821104,23.659391,75.260002,36.558926,41.134159,27.487455,8.107117,23.181057,49.75122800000001,12.451949,24.218248000000006,38.148159,57.84,16.097631,10.530423,29.831242,36.68,,13.667157,,17.066631,18.925083,12.72,17.704611,57.902802,25.765913,,9.655,32.358486,25.233061,6.39,,6.5425,9.5
2004-08-04,59.313332,13.255198000000002,,19.395267,3.688804,16.893442,21.725445,11.86,8.179489,19.461967,45.632496,28.922709,14.597348,13.75,12.982523,3.745,16.01,25.261787,33.707771,,,5.6210010000000015,37.119999,,18.180359,1046.307373,12.583111,,,11.398431,8.371025,49.13956500000001,7.31615,11.128325,11.4175,35.829231,22.0646,3.815685,39.751469,13.187623,2.035544,13.485484,12.145026,56.888645,18.18438,19.964361,12.836147,23.579409,74.599998,36.835434,41.502941,27.109896000000006,8.10491,23.148901,49.312504,12.636576,24.230764,38.203701,57.560001,16.248632,10.720325,30.178364,36.310001,,13.761659,,17.089893,18.987314,12.85,17.836412,57.549946,25.574802,,9.835,32.358486,25.240095,6.35,,6.535,9.3825
2004-08-05,58.165276,13.112927,,19.333025,3.696516,16.718685,21.660488,11.81,7.980834,19.354795000000006,44.796482,28.624929,14.342928,12.96,12.536823,3.64,15.58,24.792755,33.421646,,,5.560407,35.61000100000001,,18.203119,1022.983887,12.267408,,,11.243064,8.180156,47.879581,7.233946,9.547596,11.3825,35.250847,21.120398,3.752113,38.658203,12.932611,2.009932,13.326835999999998,12.099624,55.84464300000001,18.149195,20.450518,12.680654,23.230886,72.25,36.497486,40.731194,26.76605,8.026617,22.650557,47.76778,12.435541,23.780191,37.687866,57.32,15.87114,10.381215,29.842432,33.900002,,13.584464,,16.605377,18.878418,12.52,17.746235000000006,56.2309,25.308397,,9.6,31.50098,24.507895,6.57,,6.39875,9.1275
2004-08-06,56.95308299999999,13.106147,,18.951811,3.593692,15.954117000000002,21.130844,11.26,7.946280000000002,19.126764,43.771374,28.446249,13.897696,12.63,12.414154,3.3925,14.84,24.520714,33.063972,,,5.541394,35.49000200000001,,18.410233,1007.041016,12.348587,,,11.125489,7.891124,46.749924,7.022564,9.530737,10.75,35.041718,20.80566,3.705755,37.477455,12.973088,1.906842,12.954001,11.812082,54.855595,18.020187,20.442549,12.464963,22.436714,73.809998,36.067379,40.164349,25.882841,7.903111,22.546059,47.301601,12.279634,23.448523,36.997452,55.970001,16.022144,10.105412,30.094383,33.209999,,13.389559,,15.977444,18.481707,12.52,17.662981,55.430748,25.487932,,9.465,30.898609000000004,24.72966,6.473333,,6.22,8.9525
2004-08-09,56.653561,12.994363,,18.858456,3.570557,15.742943,21.190804,11.17,8.119027,19.336554,43.144356,28.446249,13.993102,12.44,12.66767,3.4,14.85,24.389391,33.271415999999995,,,5.530702,35.32,,18.180103,1008.960205,12.159166,,,11.066701,7.8611309999999985,46.254623,6.99908,9.905896,11.025,35.037265999999995,20.656572,3.715029,38.282112,12.981189,1.940138,13.096789,11.918016,54.745716,18.178516,20.593969,12.469974,22.213884,74.16999799999998,36.466763,39.993626,26.54356,7.981406,22.497829,47.67635300000001,12.287836,23.642515,36.830799,55.23,15.982751,10.157404,29.954407,32.119999,,13.28915,,16.287529,18.178347,12.45,17.551983,55.245853,25.372105,,9.405,30.700157,24.666304,6.36,,6.2125,9.0025
2004-08-10,56.767658,13.228098999999998,,19.138525,3.4420269999999995,16.121592,21.680475,11.52,8.093116,19.904339,43.920662,28.721706,14.540104,12.78,13.039768,3.63,15.5,24.548861,33.786476,,,5.573473,37.099998,,18.237638,1011.61731,12.574091,,,11.16748,8.04927,46.836834,7.3020580000000015,9.800511,11.45,36.154015,20.764242000000007,3.771978,38.465786,13.013569,2.018256,13.406165,11.842349,55.551594,18.3603,20.681644,12.665604,22.282446,75.389999,36.5835,40.348755,26.54356,8.056388,22.755041,48.124241,12.595552,23.999216,37.576771,56.810001,16.445591,10.52138,29.842432,33.34,,13.413187,,16.655767,18.403927,12.55,17.621367000000006,57.363907,25.534269,,9.755,31.182062,25.085217,6.433333,,6.37125,9.3075
2004-08-11,56.496689,13.475389000000002,,18.803993,3.2877910000000004,16.274502,21.750431,10.93,8.214038,20.437912,43.841038,28.650812,13.84681,12.82,12.982523,3.765,15.1,25.571344,33.965309000000005,,,5.605553,36.560001,,18.479275,1005.417236,12.646254,,,11.226267,7.888397,47.966469,6.97559,9.492798,11.275,36.420971,20.722837,3.807739,37.70486500000001,13.098569,1.9856,12.898473,12.031523,55.221901,18.424799,20.482391,12.685669,22.425291,75.760002,36.558926,40.580952,26.550306,8.03323,22.803274,48.261349,12.776071,24.168177,38.251324,58.07,16.297874,10.360872,29.937618,33.619999,,13.714404,,16.640255,18.046118,12.28,17.600542,56.607464,25.563219,,9.735,30.962387,25.366825,6.433333,,6.55,9.1975
2004-08-12,55.46987900000001,13.424576,,18.251623,3.277509,15.786632999999998,21.430645,10.9,8.170850999999999,20.431072,43.41307800000001,28.561256,12.517465,12.59,12.761715,3.765,14.48,25.777718,33.321507000000004,,,5.629316,36.290001,,18.323933,987.555908,12.970979,,,11.127585,7.801139999999998,47.644958,6.7195839999999984,9.728849,10.9925,35.993851,20.548901,3.676618,37.215076,13.021668,1.94462,12.382849,12.008821,54.104652,18.395485,20.052029,12.660591,22.248173,73.599998,36.313145,40.478512,26.145782,7.939502,22.43354,47.639797,12.763763,24.055544,38.116409,58.27,16.081223,10.195839,29.601671000000003,33.290001000000004,,13.578561,,16.291408999999998,17.587179000000006,12.26,17.628292000000005,56.472961,25.389479,,9.45,30.437958,25.261211,6.416667,,6.45125,9.0
2004-08-13,55.377178,13.411021,,18.446121,3.372621,15.895857,21.720451,11.06,8.257225,20.704704,43.741512,28.494081,13.051746,12.52,12.696291,3.77,13.9,25.618242,32.85651,,,5.591295,36.130001,,18.329697,981.355469,13.043141,,,10.478828,7.8256809999999986,47.236546,6.642078999999999,10.011276,11.2475,36.060585,20.366684,3.598479,38.080948,13.04595,1.974715,12.406651,11.902884,54.269489,18.348577,20.004208,12.570298,22.396719,74.150002,36.177967,40.54681,26.260395000000006,7.959352,22.144173,47.155373,12.743247,24.136894,37.838669,57.450001,16.041833999999998,10.04889,29.590471,32.369999,,13.407278,,16.124733,17.890539,12.3,17.586676,57.170563,24.514984,,9.38,30.749771000000006,25.257698,6.4,,6.2675,9.0225
2004-08-16,55.783623,13.54991,,19.099627,3.439456,16.099749,22.419981,11.24,8.481796000000001,20.937292000000006,44.98558,28.561256,13.178956,12.72,13.043857,3.8325,14.19,25.998781,33.300014000000004,,,5.649514,37.950001,,18.490782,1004.531738,13.349822,,,10.812662,7.836585,48.461781,6.8111820000000005,9.956479,11.2775,36.180725,20.731108,3.575964,38.203403,13.195714,1.970873,12.406651,12.046655,56.430748,18.465851,20.16361,12.81107,22.802366,77.099998,36.436024,41.386833,26.442429,8.037647,22.891678,47.456993,12.968901,24.399733,37.759312,59.07,16.320857999999998,10.469385,30.071978,32.75,,13.560839,,16.213882,17.999447,12.3,17.794795999999995,58.43131999999999,24.7698,,9.825,31.153736,25.651958,6.386667,,6.45625,9.3225
2004-08-17,56.104523,13.54991,,19.278564000000006,3.534568,16.070616,22.370014,11.38,8.663177000000001,21.174437,45.53297,28.822453000000007,13.477901,13.1,12.974341,3.9325,14.52,25.716911,32.992424,,,5.661396,38.23,,18.352703,1008.517578,12.952937,,,10.894539,7.8611309999999985,48.644257,6.846413,9.446425,11.115,36.469913,20.739397,3.575964,37.267555,13.349532,1.976636,12.747751,12.084494,57.236633,18.477581,20.442549,12.725801,22.819513,77.849998,36.835434,41.345867,25.957005,8.109322,23.076557,48.060253,12.919669,24.387217,37.616455,58.34,16.435741,10.430951,30.161581,33.009998,,13.613993,,16.353428,18.022779,12.52,17.954361,58.506981,25.221527,,9.735,31.423027,25.514668,6.283333,,6.54875,9.2625
2004-08-18,57.307961,13.749770000000002,,19.784262,3.601404,16.463825,22.744762,11.87,8.602715,21.315811,45.612598,29.50906,13.84681,13.71,13.195148,4.115,15.02,25.84845,33.528954,,,5.742187,39.360001,,18.554068,1032.874268,13.124322,,,10.999513,7.940202999999999,49.756519,6.9497550000000015,9.867956,11.2375,36.972668,20.963026,3.575964,37.975998,13.621635,2.032343,12.819149,12.141512,57.932644,18.51862,20.601942,12.831137,22.922356,77.0,37.41914000000001,41.380013,26.085102,8.205255000000001,23.687429,48.96516,13.06737,24.493603,37.973576,60.09,16.593306,10.360872,30.570290000000004,33.900002,,13.732122,,16.562739999999998,18.092794,12.83,18.14167,58.91040400000001,25.54006,,10.09,31.717958000000007,25.521713,6.303333,,6.75,9.25
2004-08-19,57.293652,13.79042,,20.142138,3.58341,16.347324,22.649828,11.75,8.585439,21.080946,45.562828,29.524,13.872251,14.26,12.970253,3.9,15.02,25.998781,33.679176,50.220219,49.845802,5.744562,38.630001,,18.358452,1030.364502,13.142361,,,11.027875,7.828407,49.869492,6.987335000000002,10.192533,11.0725,36.256348,21.004435,3.529608,38.142174,13.489706,1.966391,12.597033,12.164317,57.841045,18.51862,20.617926,12.816086,22.722387,77.059998,36.927593,41.134159,26.294106,8.143502,23.526682,49.083988,13.022239,24.474829,38.029121,59.049999,16.494826999999994,10.166449,29.887228000000004,35.0,,13.678967000000002,,16.38443,18.388369,11.73,17.93355,58.792747,25.679041,,9.84,31.909842,25.09577,6.3733330000000015,,6.80125,9.275
2004-08-20,57.501369,13.89205,,20.266613,3.655386,16.58761,23.029572,11.97,8.861834,21.486834,46.637711,29.762817,14.12031,14.23,13.14608,4.07,14.9,26.318247,33.993922999999995,54.209209,53.80505,5.773079,39.509998,,18.582825,1040.697388,13.286682999999998,,,11.086689,7.945653999999998,50.573338,7.060142999999999,9.914325,11.225,36.576683,21.078985,3.533582,38.780655,13.642245,1.972154,12.708087,12.111099,59.086514,18.565536,20.617926,12.82612,22.825226,77.730003,37.542015,41.250244,26.530077,8.222897999999999,23.759771,50.199116,13.108396,24.675079,38.410049,59.77,16.475136,10.204879,30.822248,34.52,,13.85615,,16.489088,18.551718,11.55,18.03067,59.549179,25.789074,,9.7,31.803244,25.430193,6.466667,,6.87625,9.355
2004-08-23,57.565872,13.848007999999998,,20.414431,3.58598,16.638586,22.799726,12.26,8.723636,21.347736,46.637711,29.501608,14.088509,13.88,12.974341,3.9175,14.83,26.308855,34.094086,54.754753,54.346527,5.788524,39.450001,,18.496529,1037.302612,13.160402,,,11.177014,7.975650999999999,50.443001,7.05075,9.825803,11.19,36.478813,21.170084,3.5123900000000003,38.063477,13.654618,1.990082,12.866743,12.004664,58.24401500000001,18.436531,20.705843,12.846185,22.785233,76.08000200000002,37.529739,41.14098,26.132296,8.172172,23.671356,49.467876,12.960698,24.543661,37.957703,59.02,16.402916,10.096367,30.783054,35.200001,,13.761659,,16.291408999999998,18.559502,11.72,18.106993,59.078499,25.569017,,9.535,31.696644,25.363306,6.393333,,6.69875,9.385
2004-08-24,57.723476,13.888659,,20.344412,3.557703,16.624022,22.849693,11.95,8.628627999999999,20.996571,46.996006,29.598625,13.745042000000002,13.9,13.150172,4.0475,14.88,26.026968,34.294395,52.487488,52.096165,5.799215,39.049999,,18.519545,1039.369141,12.989021,,,11.137109,8.002918,51.120792,6.933315,9.703561,11.285,36.21185300000001,21.095547,3.489875,37.83604,13.80304,2.045789,12.636695,12.164317,57.82275,18.477581,20.769768,12.836147,23.019485,75.449997,37.97213,41.482452,26.0042,8.265905,23.703508,49.623276,13.00583,24.587463,37.957703,59.049999,16.816519,10.186793,30.900637,35.779999,,13.732122,,16.365051,18.450592,11.74,18.086172,59.221386,25.615343,,9.57,31.689529,25.75054,6.433333,,6.70125,9.3875
2004-08-25,58.16761,14.041093,,20.375532,3.701657,16.806065,23.104523,12.2,8.671813,21.001135,48.001209,29.815052,13.967662,14.38,13.338259,4.125,15.3,26.111538,34.773674,53.05305500000001,52.657513,5.798029,40.299999,,18.617355,1049.5546880000004,13.304723999999998,,,11.212721,8.005644,51.53788400000001,7.034307000000001,9.821587,11.5125,35.993851,21.186653,3.472656,37.984737,13.934965,2.116223,12.898473,12.042678,58.683575,18.559679,20.753784,12.886318,23.185173,75.290001,37.296242,41.994663,26.159264,8.195332,23.928562,49.915756,13.022239,24.862818,37.997379,59.830002,15.903973,10.245571,30.615084000000003,36.799999,,14.039249,,16.601494,18.590609,12.24,18.19717,59.24659000000001,26.078653,,9.675,32.108845,26.003981,6.446667,,6.97,9.3425
2004-08-26,58.217739,13.963181,,20.009872,3.727363,16.6313,23.064548,11.82,8.594077,21.042181,48.578461,29.74041,13.725959,13.94,13.38324,4.0,15.3,25.857841,34.451775,54.00901,53.60634200000001,5.819414,40.189999,,18.577074,1044.092773,13.178438,,,11.269442,7.893847999999998,51.407547,6.898085000000001,9.724634,11.235,35.70465499999999,21.294325,3.158767,38.212143,14.038035,2.219312,12.676357,12.035072,59.159775,18.547941,20.657887,12.911393,22.876648,75.940002,37.142632,42.493229,26.617727,8.199741,23.9366,50.2174,12.64889,24.856558,37.60057800000001,59.630001,16.100916,10.288525,30.766258,36.759998,,14.039249,,16.465839000000006,18.855078,12.43,18.266552,58.48175,26.524591,,9.68,32.158596,25.947666,6.48,,7.0275,9.315
2004-08-27,58.36816,14.061417,,20.165474,3.729934,16.857029,23.189465,11.96,8.637264,21.074104,48.638176,29.844904,13.764124,14.13,13.387332,4.155,15.42,26.308855,34.315044,53.128128,52.732029,5.837238,39.900002,,18.600088,1046.897583,13.458067000000002,,,11.357659,7.912938,51.859402,7.14,9.994413,11.1875,36.225204,21.31089,3.227638,38.561989,14.120492,2.199464,12.977798,11.981855,60.16715600000001,18.600727,20.625919,12.961551,22.773804,75.360001,36.859997,42.52737,26.685148,8.184305,23.824072,50.519035,12.558621,24.800234,37.568832,60.459999,16.051689,10.340522,30.631891,37.290001,,14.310938,,16.593742000000002,19.065096,12.65,18.266552,57.927017000000006,26.518803,,9.725,32.236767,25.944145,6.443333,,7.15375,9.4375
2004-08-30,58.239227,13.963181,,20.033218,3.681092,16.551208,22.76475,11.59,8.576803,21.005695000000006,48.329647,29.792654,13.439735999999998,13.64,13.493646,4.0175,15.39,25.763882,34.135166,51.056057,50.675404,5.819414,38.310001,,18.623093,1046.307373,13.313745999999998,,,11.355562,7.85295,51.277203,7.085978,9.796296,11.1,36.047237,21.435127,3.211745,38.570728,14.39259,2.184736,12.684291,11.966649,59.562748,18.583134,21.097412,12.941493,22.710955,74.730003,37.08119600000001,42.513634,26.240170000000006,8.179881,23.7437,50.208252,12.353486,24.912884,37.299011,58.630001,15.821905,10.177751,30.906229,36.0,,14.080592,,16.303041,18.987314,12.49,18.037607,57.25462,26.101824,,9.755,32.144366999999995,25.433725,6.473333,,6.9375,9.545
2004-08-31,58.99855,14.122394,,20.305511,3.699086,16.755095999999998,22.919645000000006,11.43,8.715000999999999,21.126551,48.817322,29.926994,13.039026,13.45,13.599957,4.09,15.32,25.876627,33.969662,51.236237,50.85424,5.815852,38.139999,,18.830219,1051.621704,13.431007,,,11.363963,7.784782000000001,51.520508,7.060142999999999,9.981767,11.275,36.14513,21.493111,3.23426,39.086765,14.635836,2.208428,12.604965,12.141512,59.306301,18.682823000000006,21.209291,12.936471,22.722387,74.059998,37.111919,42.699131,26.516598,8.257277,23.952682,51.277683,12.529905,25.025528,38.187828,59.330002,15.841601,10.11445,31.063000000000002,35.73,,14.015625,,16.539488000000002,18.839516,12.43,18.009863,56.952053,26.177113,,9.79,32.542351000000004,25.592117,6.496666,,7.09375,9.885
2004-09-01,59.356754,14.247726,,20.593367,3.5756980000000005,16.820629,22.889666,11.7,8.568164999999999,21.080946,48.628223,29.95685,13.159878,13.3,13.788052,4.0325,15.36,25.989384,33.221344,50.175175,49.80109,5.821791,38.240002,,18.910763,1037.509277,13.521209,,,11.592923,7.784782000000001,51.563957,7.285617,10.247329,11.425,35.971603,21.625622,3.1852560000000003,40.416191,14.77189,2.296151,12.731886,12.30877,59.379585,18.718004,21.361135,13.036794,22.905212,73.760002,36.810848,42.719727,27.14361,8.292661,23.872297,51.369087,12.644782,25.000484,38.687805,60.0,15.779232,10.132536,30.934227000000003,38.279999,,13.962464,,16.632773999999998,18.753958,12.53,18.093105,57.414303,26.518803,,9.725,32.435749,25.563959,6.58,,7.155,9.925
2004-09-02,59.843853,14.430654,,20.476669,3.570557,17.024510999999997,23.404324,11.68,8.706363,21.320374,49.563763,30.106108000000006,13.484262,13.52,14.008855,4.085,15.36,25.933006,33.581108,50.805805,50.427021,5.838425,39.18,,19.031584,1062.187012,13.530231,,,11.880694,7.972924000000001,52.059261,7.205763,10.264191,11.5175,36.438763,22.097734,3.280616,40.372452,14.874963,2.283344,12.954001,12.514045,59.984001,18.764915,21.457027,13.132098999999998,23.368006,75.400002,37.050472,43.097607,27.278446,8.310352,24.113434,51.734711,12.804793,25.03178,39.544895,61.220001,16.028702,10.21166,30.984606,38.759998,,14.027435999999998,,16.959286,19.010651,12.7,18.266552,58.13715,27.62496,,10.4,33.011429,25.761087,6.656667,,7.22625,9.91
2004-09-03,60.130375,14.454363,,20.149914000000006,3.506292,17.075489,23.249424,10.9,8.585439,21.441227,48.896942,30.128494,12.956337,13.17,14.025209,3.935,15.25,25.763882,33.832943,50.055054,49.681866,5.845554,38.740002,,18.933771,1060.413574,13.431007,,,11.819781,7.831134,51.729053,7.078932000000001,10.222041,11.3575,36.661217,22.0646,3.322997,40.424938,15.015133,2.25581,12.454245,12.559657,60.16715600000001,18.735594,21.137375,13.142132,23.505129,75.690002,37.517445,43.200665,27.831297,8.316981,24.016985,51.926655,12.878643,24.944168,39.259212,60.470001,16.064812,10.123495,31.174992,39.060001,,14.003812,,16.850451,18.730625,12.33,18.294296,57.641254,27.422262,,10.25,33.018528,25.894854,6.866667,,7.09375,9.865
2004-09-07,60.330971,14.254506,,20.36775,3.3674800000000005,17.439569,23.604189,10.97,8.611353,21.470873,49.782719,30.143415,13.089911,13.47,14.299176999999998,4.0375,15.34,26.167912,34.473354,50.840839,50.461796,5.884763,38.509998,,19.031584,1073.7133789999998,13.58435,,,11.884899,7.959291,52.067944,7.022564,10.399082,11.41,37.39534,22.453876,3.372,40.354954,15.180041,2.289747,12.446309,12.681302,60.570095,18.764915,21.097412,13.387918,23.482271,75.510002,38.095013,43.674725,27.44026,8.314775,24.322424,51.816975,12.800689,25.23204,40.24625800000001,60.900002,16.015572,10.322435,31.438135,39.0,,13.968376,,17.30134,18.660616,12.71,18.412243,59.07010699999999,27.694454,,10.66,33.380974,26.556669,6.9133330000000015,,7.0375,9.9125
2004-09-08,60.065948,14.284985999999998,,20.58559,3.32635,16.762373,23.898993,10.86,8.637264,21.637325,49.872292,30.024023,12.835489,13.41,13.922984,4.025,15.31,25.792068,34.20713,51.201202,50.819469,5.894265,38.009998,,18.910763,1072.235229,13.485126,,,11.399669,7.983832,52.120087,7.024914,10.327424,11.24,37.457623,22.677502,3.3137260000000004,40.25001500000001,15.076976,2.327526,12.525641,12.673702,60.258739,18.747324,21.073441,13.317697,23.631329,76.599998,38.156464,42.939602,27.487455,8.456304,24.193811,52.210007,12.759658,25.000484,40.294018,60.549999,15.952928,10.21166,31.382137,39.779999,,14.098312,,17.145861,18.862858,12.7,18.148615,58.380875,27.034229,,10.705,33.352531,26.472176,6.773333999999998,,7.06,9.475
2004-09-09,60.065948,14.227401,,20.686726,3.3674800000000005,16.740528,24.458616,11.6,8.749549,21.616804,49.772766,30.038942,13.45882,13.55,14.078368,4.1025,15.51,25.763882,33.45879,51.206207,50.824436,5.901395,38.07,,18.870485,1063.960449,13.521209,,,11.569816,8.092898,51.320648,6.977938000000001,10.888054,11.3825,37.551067,22.710634,3.391868,41.15086,14.635836,2.285905,13.001597,12.704112,60.973053,18.835285,21.017502,13.192297,23.344683,74.940002,37.148785,42.602947,27.999849,8.159977,24.049131,51.98151,12.866332,25.038036,40.095001,61.360001,15.883671,10.137055,30.615084000000003,39.349998,,14.062878,,17.231382,19.072874,12.94,18.22492,58.506981,27.294842,,10.45,33.160647999999995,26.356022,7.133333,,7.15375,10.0
2004-09-10,60.66765600000001,14.332415,,20.834545,3.616827,16.973541,24.918308,12.21,8.766824,21.657854,51.6339,29.85236,14.444697,14.21,13.980231,4.245,16.280001000000002,25.726294,33.760994000000004,52.717716,52.324677,5.934662,38.57,,18.951031,1062.629883,13.60239,,,11.447983,8.180156,49.791286,7.0836320000000015,10.609842,11.6,37.600014,22.727203,3.398489,40.862247,14.491542,2.296791,13.406165,12.635689,56.320858,18.905649,21.041475,13.327731,23.763189,75.480003,37.326973,42.719727,27.703199,8.036141,24.097357,51.880962,12.956595,25.163206,39.967651,62.09,15.923252,10.001417,30.598293,39.470001,,14.175096,,17.37908,19.516254,13.1,18.176361,60.978027,26.553545,,10.355,33.352531,26.436974,7.453333,,7.20625,9.71
2004-09-13,60.639015,14.549214,,20.383312,3.58341,17.359465,24.83836,12.9,8.594077,21.728542,51.49456,30.001631,14.552827,14.26,13.96175,4.3825,16.290001,25.886028,34.271866,53.80380200000001,53.40266800000001,5.8888440000000015,40.009998,,18.559816,1051.84314,13.683572,,,11.353459,8.229234,50.330044,7.278573,10.938637,11.7525,37.893646,22.983955,3.377298,41.159615,14.244171,2.278862,13.501354999999998,12.734524,56.394119,18.905649,21.017502,13.46316,23.757454,76.400002,36.909153,43.0289,28.107723,8.093638,24.105402,51.899227,13.075576,25.188232,39.991535,62.25,15.923252,10.003676,30.262354,38.900002,,14.275505,,17.433512,19.664047,13.29,17.690731,61.608395,26.345057,,10.595,33.558647,26.739731,7.52,,7.2875,9.815
2004-09-14,60.116066,14.545832,,20.787867,3.4574510000000003,17.221115,24.758413,12.7,8.982753,21.765024,51.713512,29.99416,14.565548,15.35,13.805711,4.4425,16.16,26.017570000000006,34.343845,55.8008,55.384777,5.920192,42.669998,,18.646118,1056.571533,13.593369,,,11.550909,8.237433,50.695004,7.391306,11.221057,11.695,38.289623,22.826591,3.093869,41.299549,14.169965,2.272459,13.660007,12.635689,56.229282,18.811831,21.177328,13.352808,24.542871,77.029999,36.472904,43.214405,28.202114,8.173246,23.960718,52.100327,13.19866,25.275839,40.922878,62.310001,15.999083,9.89516,29.674465,39.060001,,14.334565,,17.316895000000002,19.656265,13.29,18.280426,61.79333100000001,27.503342,,10.5,33.707882,26.65523,7.59,,7.29625,9.8425
2004-09-15,58.740681,14.400167,,20.710068,3.447168,16.929859,23.704121,12.22,8.619989,22.006733,52.06185900000001,29.859823,14.234798,14.7,13.887839,4.4625,15.74,26.66589,34.329445,56.056057,55.638126,5.902108,42.209999,,18.73241,1052.434082,13.385904,,,11.500499,8.278414999999999,50.529888,7.266828,11.537206,11.83,39.00148400000001,22.743757,3.072679,40.731041,14.306019,2.25389,13.303039000000002,12.491236,55.69812,18.794239,21.496992,13.071904,24.399551,75.93,36.595791,43.200665,28.11447,7.938844,23.751732,51.643291,13.202762,25.03178,40.891018,61.400002,15.712215,9.660047,30.127975,38.740002,,14.328663,,17.30134,19.45402,12.97,18.460808,61.171356,27.17322,,10.45,33.594185,26.278572,7.496666,,7.2475,9.775
2004-09-16,58.77650500000001,14.461144,,20.982363,3.4574510000000003,17.221115,23.92897,12.17,8.723636,21.954285,53.733891,29.837446000000003,14.272964000000002,14.9,14.179397,4.5775,15.75,27.877983,34.595669,57.042042,56.616764,5.897286,42.57,,18.870485,1056.1286619999996,13.440029,,,11.580316,8.343989,50.564655,7.344333,11.617297,12.11,38.885815,22.843149,3.096519,41.01968400000001,14.528645999999998,2.327526,13.310973,12.48363,55.5882,18.8822,21.457027,13.322708,24.388086,76.150002,37.714062,43.537315,27.918947,8.089214,23.872297,52.091187,13.149423,25.081848,40.596497,61.049999,15.807843,9.684914,30.766258,38.639999,,14.417253,,17.433512,19.920732,13.11,18.370611,61.03685,27.653913,,10.545,34.148502,26.345459,7.396667,,7.22375,9.9125
2004-09-17,58.969936,14.539056,,20.75675,3.4111800000000003,17.257528,24.053888,12.7,8.956842,21.769583,53.12678100000001,29.74041,14.565548,14.93,14.146544,4.51,15.69,28.216236,35.142529,58.80380200000001,58.365391,5.845438,42.959999,,18.893503,1059.231445,13.485126,,,11.563515,8.387701,50.460369,7.522833,11.722676,12.08,38.31185900000001,22.892845,3.1640650000000003,41.964264,14.409086,2.37811,13.406165,12.673702,56.137703,19.005344,21.465021,13.282582,24.439688,76.050003,37.296242,43.770893,28.545959000000003,8.056042,24.105402,51.935787,13.219173,25.188232,40.516899,61.720001,15.919954,9.779865,30.906229,38.34,,14.576716,,17.569554999999998,19.990742,13.02,18.689737,61.507519,27.729202,,10.8,34.333302,26.796047,7.333333,,7.42375,9.8025
